Image,Accuracy,F1,Jaccard,Recall,Precision,Dice
ISIC_0000387.jpg,0.9235992431640625,0.4055562151252523,0.25435591958302306,0.25435591958302306,1.0,0.4055562150771036
ISIC_0010558.jpg,0.62799072265625,0.26971004073807814,0.15587563188144865,0.15587563188144865,1.0,0.2697100407299991
ISIC_0012671.jpg,0.9098052978515625,0.4561597203054559,0.29547079856972586,0.29547079856972586,1.0,0.456159720263487
ISIC_0014941.jpg,0.8023529052734375,0.5122199209188477,0.34428470183254023,0.3446510920792581,0.9969217238346526,0.5122199208995587
ISIC_0000527.jpg,0.8835296630859375,0.6757847343159326,0.510328457788042,0.510328457788042,1.0,0.6757847342872283
ISIC_0016072.jpg,0.896575927734375,0.0,0.0,0.0,0.0,0.0
ISIC_0013346.jpg,0.8597412109375,0.0,0.0,0.0,0.0,0.0
ISIC_0000421.jpg,0.919586181640625,0.7067987092466896,0.5465496472207881,0.5465496472207881,1.0,0.7067987092073662
ISIC_0008403.jpg,0.90643310546875,0.0,0.0,0.0,0.0,0.0
ISIC_0000229.jpg,0.799407958984375,0.6927499649418034,0.5299291997425445,0.5306882475112799,0.9973082099596231,0.6927499649256124
ISIC_0001449.jpg,0.95166015625,0.1330049261083744,0.0712401055408971,0.0712401055408971,1.0,0.13300492607197456
ISIC_0015526.jpg,0.97735595703125,0.8831863979848866,0.7908091344798421,0.7966486793524566,0.990815966089721,0.8831863979153662
ISIC_0002673.jpg,0.944580078125,0.0,0.0,0.0,0.0,0.0
ISIC_0015167.jpg,0.48895263671875,0.34303648489603766,0.2070271806042239,0.2070271806042239,1.0,0.3430364848893088
ISIC_0000533.jpg,0.660308837890625,0.1743806556890669,0.09551862836712306,0.09551862836712306,1.0,0.17438065568259972
ISIC_0011329.jpg,0.3188629150390625,0.3725454366557497,0.22891295710904977,0.22891295710904977,1.0,0.37254543665051315
ISIC_0012469.jpg,0.768402099609375,0.0,0.0,0.0,0.0,0.0
ISIC_0011349.jpg,0.40203857421875,0.11774505830969427,0.0625553189962443,0.0625553189962443,1.0,0.11774505830704343
ISIC_0000061.jpg,0.807373046875,0.5651994213680512,0.3939219357626386,0.3939219357626386,1.0,0.5651994213485845
ISIC_0015256.jpg,0.18267822265625,0.06702431547411691,0.03467416378316032,0.03467416378316032,1.0,0.06702431547294949
ISIC_0008600.jpg,0.8883209228515625,0.29968424074251265,0.1762521102982555,0.1762521102982555,1.0,0.2996842407138375
ISIC_0015313.jpg,0.55670166015625,0.45566963951135425,0.2950596913520334,0.2950596913520334,1.0,0.45566963950281664
ISIC_0014542.jpg,0.7294158935546875,0.04553528176974003,0.02329808327825512,0.02329808327825512,1.0,0.045535281767289125
ISIC_0000220.jpg,0.96307373046875,0.8322938322938322,0.7127596439169139,0.7248038624019312,0.9772172497965825,0.8322938322361543
ISIC_0000254.jpg,0.909088134765625,0.6882586856425282,0.5246908655763861,0.5246908655763861,1.0,0.6882586856065164
ISIC_0013079.jpg,0.8981475830078125,0.0,0.0,0.0,0.0,0.0
ISIC_0001286.jpg,0.9405975341796875,0.0,0.0,0.0,0.0,0.0
ISIC_0001212.jpg,0.89422607421875,0.0,0.0,0.0,0.0,0.0
